Ano,DTCC,Distrito,Concelho,Num_IncendiosRurais,AreaArdPov_NoConcelho,AreaArdMato_NoConcelho,AreaArdAgric_NoConcelho,AreaArdTotal_NoConcelho,AreaArdPov_IncendioInicioConc,AreaArdMato_IncendioInicioConc,AreaArdAgric_IncendioInicioConc,AreaArdTotal_IncendioInicioConc,NIncRur_0_1ha,NIncRur_1_10ha,NIncRur_10_20ha,NIncRur_20_50ha,NIncRur_50_100ha,NIncRur_100_500ha,NIncRur_500_1000ha,NIncRur_1000_n_ha,NInc_Natural,NInc_Negligente,NInc_Intencionais,NInc_Reacendimentos,NInc_Desconhecida,NInc_NaoInvestigados,Ninc_Sup24h
2013,508,CASTELO BRANCO,PROENÇA-A-NOVA,18,,,,,65.0,2.7,2.3,70.0,17,0,0,0,1,0,0,0,1,8,3,0,5,1,0
2013,509,CASTELO BRANCO,SERTÃ,51,,,,,40.7,4.3,0.9,46.0,47,3,0,1,0,0,0,0,1,12,26,0,12,0,0
2013,510,CASTELO BRANCO,VILA DE REI,6,,,,,0.1,0.0,0.0,0.1,6,0,0,0,0,0,0,0,0,3,1,0,2,0,0
2013,511,CASTELO BRANCO,VILA VELHA DE RÓDÃO,20,,,,,8.2,1.4,2.5,12.2,18,2,0,0,0,0,0,0,0,6,6,0,8,0,0
2013,601,COIMBRA,ARGANIL,57,,,,,8.0,5.0,0.1,13.0,52,5,0,0,0,0,0,0,1,23,30,1,1,1,0
2013,602,COIMBRA,CANTANHEDE,69,,,,,120.1,20.5,1.3,141.8,67,1,0,0,0,1,0,0,0,40,12,2,15,0,0
2013,603,COIMBRA,COIMBRA,88,,,,,3.6,1.6,0.6,5.8,87,1,0,0,0,0,0,0,0,57,7,0,22,2,0
2013,604,COIMBRA,CONDEIXA-A-NOVA,22,,,,,23.7,56.1,0.4,80.3,21,0,0,0,1,0,0,0,0,14,6,0,2,0,0
2013,605,COIMBRA,FIGUEIRA DA FOZ,89,,,,,2.4,1.0,0.5,3.9,88,1,0,0,0,0,0,0,0,36,34,0,15,4,0
2013,606,COIMBRA,GÓIS,18,,,,,1072.6,190.1,0.0,1262.7,13,3,1,0,0,0,0,1,1,7,7,2,0,1,0
2013,607,COIMBRA,LOUSÃ,25,,,,,1.4,1.0,0.2,2.6,24,1,0,0,0,0,0,0,0,8,3,0,14,0,0
2013,608,COIMBRA,MIRA,36,,,,,101.8,2.2,0.1,104.1,34,1,0,0,1,0,0,0,1,9,3,1,22,0,0
2013,609,COIMBRA,MIRANDA DO CORVO,43,,,,,243.9,18.3,0.3,262.4,39,2,0,1,0,1,0,0,0,6,28,0,8,1,0
2013,610,COIMBRA,MONTEMOR-O-VELHO,56,,,,,5.5,2.4,0.1,8.0,55,1,0,0,0,0,0,0,0,19,34,1,1,1,0
2013,611,COIMBRA,OLIVEIRA DO HOSPITAL,81,,,,,211.5,790.7,1.0,1003.2,76,3,0,0,0,1,1,0,3,35,24,5,10,4,0
2013,612,COIMBRA,PAMPILHOSA DA SERRA,28,,,,,35.0,2.7,0.0,37.8,23,4,0,1,0,0,0,0,4,5,15,2,2,0,0
2013,613,COIMBRA,PENACOVA,115,,,,,164.7,39.9,0.1,204.7,110,4,0,0,0,1,0,0,0,16,38,21,38,2,0
2013,614,COIMBRA,PENELA,24,,,,,3.9,0.5,0.0,4.4,22,2,0,0,0,0,0,0,1,4,10,0,8,1,0
2013,615,COIMBRA,SOURE,32,,,,,13.3,1.6,0.4,15.3,29,2,1,0,0,0,0,0,0,13,15,0,1,3,0
2013,616,COIMBRA,TÁBUA,46,,,,,23.4,13.0,0.1,36.5,42,3,1,0,0,0,0,0,0,17,26,1,0,2,0
2013,617,COIMBRA,VILA NOVA DE POIARES,28,,,,,2.6,0.2,0.0,2.9,27,1,0,0,0,0,0,0,1,4,16,0,7,0,0
2013,701,ÉVORA,ALANDROAL,13,,,,,26.1,48.9,12.0,86.9,6,5,1,1,0,0,0,0,0,7,0,0,6,0,0
2013,702,ÉVORA,ARRAIOLOS,10,,,,,9.8,0.0,0.6,10.4,7,3,0,0,0,0,0,0,0,5,1,0,4,0,0
2013,703,ÉVORA,BORBA,6,,,,,0.0,0.0,9.0,9.0,3,3,0,0,0,0,0,0,0,3,1,0,2,0,0
2013,704,ÉVORA,ESTREMOZ,22,,,,,10.2,0.0,118.0,128.2,14,7,0,0,1,0,0,0,0,16,0,0,6,0,0
2013,705,ÉVORA,ÉVORA,56,,,,,41.9,0.0,218.8,260.7,40,12,1,2,0,1,0,0,0,13,1,0,42,0,0
2013,706,ÉVORA,MONTEMOR-O-NOVO,22,,,,,67.1,0.0,30.9,98.0,15,5,0,1,1,0,0,0,0,10,0,0,12,0,0
2013,707,ÉVORA,MORA,2,,,,,19.1,0.0,0.0,19.1,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0
2013,708,ÉVORA,MOURÃO,8,,,,,0.0,0.0,33.1,33.1,5,2,0,1,0,0,0,0,0,4,0,0,4,0,0
2013,709,ÉVORA,PORTEL,7,,,,,34.2,0.0,0.1,34.3,6,0,0,1,0,0,0,0,0,1,0,0,6,0,0
2013,710,ÉVORA,REDONDO,7,,,,,0.0,0.0,1.5,1.5,6,1,0,0,0,0,0,0,0,1,0,0,6,0,0
2013,711,ÉVORA,REGUENGOS DE MONSARAZ,23,,,,,2.3,0.0,10.5,12.7,18,5,0,0,0,0,0,0,1,8,1,0,13,0,0
2013,712,ÉVORA,VENDAS NOVAS,8,,,,,8.0,0.0,0.4,8.3,6,2,0,0,0,0,0,0,0,2,2,0,4,0,0
2013,713,ÉVORA,VIANA DO ALENTEJO,9,,,,,12.3,0.0,9.0,21.3,4,5,0,0,0,0,0,0,0,8,1,0,0,0,0
2013,714,ÉVORA,VILA VIÇOSA,5,,,,,6.0,0.0,1.2,7.1,4,1,0,0,0,0,0,0,0,3,0,0,2,0,0
2013,801,FARO,ALBUFEIRA,40,,,,,0.0,0.2,1.3,1.5,40,0,0,0,0,0,0,0,0,11,0,0,29,0,0
2013,802,FARO,ALCOUTIM,11,,,,,1.5,21.3,0.7,23.5,7,3,1,0,0,0,0,0,1,6,0,0,4,0,0
2013,803,FARO,ALJEZUR,7,,,,,7.3,446.1,0.0,453.4,6,0,0,0,0,1,0,0,0,6,1,0,0,0,0
2013,804,FARO,CASTRO MARIM,11,,,,,0.0,0.5,0.5,0.9,11,0,0,0,0,0,0,0,0,7,0,0,4,0,0
2013,805,FARO,FARO,32,,,,,0.0,2.4,3.5,5.9,31,1,0,0,0,0,0,0,0,22,6,0,4,0,0
2013,806,FARO,LAGOA,25,,,,,0.2,1.8,4.9,6.9,22,3,0,0,0,0,0,0,0,13,0,0,12,0,0
2013,807,FARO,LAGOS,24,,,,,1.6,1.4,2.2,5.2,22,2,0,0,0,0,0,0,0,17,2,0,5,0,0
2013,808,FARO,LOULÉ,76,,,,,5.9,15.5,8.1,29.5,71,5,0,0,0,0,0,0,0,32,0,1,43,0,0
2013,809,FARO,MONCHIQUE,9,,,,,0.1,0.8,0.2,1.0,9,0,0,0,0,0,0,0,0,8,1,0,0,0,0
2013,810,FARO,OLHÃO,33,,,,,0.0,5.5,3.1,8.6,30,3,0,0,0,0,0,0,0,24,3,0,6,0,0
2013,811,FARO,PORTIMÃO,33,,,,,1.2,4.2,0.6,6.0,32,1,0,0,0,0,0,0,0,17,4,0,12,0,0
2013,812,FARO,SÃO BRÁS DE ALPORTEL,11,,,,,0.0,1.7,1.8,3.5,10,1,0,0,0,0,0,0,0,6,2,0,3,0,0
2013,813,FARO,SILVES,78,,,,,0.0,4.5,16.9,21.4,71,7,0,0,0,0,0,0,0,35,5,0,38,0,0
2013,814,FARO,TAVIRA,42,,,,,0.0,4.2,4.8,9.0,38,4,0,0,0,0,0,0,0,15,1,0,26,0,0
2013,815,FARO,VILA DO BISPO,13,,,,,0.0,0.4,4.8,5.1,11,2,0,0,0,0,0,0,0,10,1,0,2,0,0
2013,816,FARO,VILA REAL DE SANTO ANTÓNIO,8,,,,,0.1,0.0,0.2,0.4,8,0,0,0,0,0,0,0,0,2,0,0,6,0,0
2013,901,GUARDA,AGUIAR DA BEIRA,24,,,,,725.6,1175.8,26.1,1927.5,19,4,0,0,1,0,0,0,2,6,2,0,14,0,0
2013,902,GUARDA,ALMEIDA,20,,,,,21.6,39.0,10.7,71.3,12,5,2,1,0,0,0,0,0,16,3,1,0,0,0
2013,903,GUARDA,CELORICO DA BEIRA,24,,,,,86.8,79.3,27.1,193.2,20,3,0,0,0,1,0,0,3,13,4,1,3,0,0
2013,904,GUARDA,FIGUEIRA DE CASTELO RODRIGO,57,,,,,398.2,448.5,5.8,852.5,21,28,3,3,1,0,1,0,1,47,4,5,0,0,0
2013,905,GUARDA,FORNOS DE ALGODRES,17,,,,,0.3,332.9,23.5,356.7,12,5,0,0,0,0,0,0,1,5,7,0,4,0,0
2013,906,GUARDA,GOUVEIA,67,,,,,18.8,60.6,18.0,97.5,47,18,1,1,0,0,0,0,4,13,36,2,12,0,0
2013,907,GUARDA,GUARDA,47,,,,,246.8,427.8,519.2,1193.9,28,16,2,0,0,0,0,1,0,24,12,4,7,0,1
2013,908,GUARDA,MANTEIGAS,1,,,,,0.0,5.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2013,909,GUARDA,MÊDA,54,,,,,23.2,237.4,33.3,293.8,33,15,3,1,2,0,0,0,0,45,2,0,7,0,0
2013,910,GUARDA,PINHEL,48,,,,,10.3,109.0,17.8,137.1,27,16,4,1,0,0,0,0,0,39,3,2,4,0,0
2013,911,GUARDA,SABUGAL,44,,,,,136.6,301.8,83.6,522.1,16,23,2,2,0,1,0,0,1,30,10,3,0,0,0
2013,912,GUARDA,SEIA,60,,,,,342.2,228.6,14.4,585.2,45,6,3,2,1,3,0,0,3,12,20,6,19,0,2
2013,913,GUARDA,TRANCOSO,61,,,,,1068.5,1811.4,435.9,3315.8,39,15,0,3,0,1,1,2,2,20,18,8,13,0,1
2013,914,GUARDA,VILA NOVA DE FOZ CÔA,52,,,,,299.1,3242.0,401.7,3942.9,18,24,0,2,3,3,1,1,0,40,3,3,6,0,2
2013,1001,LEIRIA,ALCOBAÇA,92,,,,,2.5,17.4,8.7,28.6,81,11,0,0,0,0,0,0,0,47,8,0,37,0,0
2013,1002,LEIRIA,ALVAIÁZERE,20,,,,,3.2,1.0,0.8,4.9,18,2,0,0,0,0,0,0,0,10,5,0,5,0,0
2013,1003,LEIRIA,ANSIÃO,16,,,,,2.5,1.2,0.4,4.0,15,1,0,0,0,0,0,0,0,7,3,2,4,0,0
2013,1004,LEIRIA,BATALHA,10,,,,,0.2,0.0,0.4,0.7,10,0,0,0,0,0,0,0,0,7,1,0,2,0,0
2013,1005,LEIRIA,BOMBARRAL,32,,,,,1.0,5.0,4.1,10.1,26,6,0,0,0,0,0,0,0,16,0,0,16,0,0
2013,1006,LEIRIA,CALDAS DA RAINHA,76,,,,,1.5,7.9,5.8,15.2,70,6,0,0,0,0,0,0,0,33,2,0,41,0,0
2013,1007,LEIRIA,CASTANHEIRA DE PÊRA,13,,,,,51.5,7.0,0.1,58.7,12,0,0,0,1,0,0,0,0,5,2,1,5,0,0
2013,1008,LEIRIA,FIGUEIRÓ DOS VINHOS,20,,,,,310.7,71.9,0.1,382.7,15,2,0,1,0,2,0,0,0,5,10,1,3,1,0
2013,1009,LEIRIA,LEIRIA,135,,,,,6.1,2.1,4.2,12.3,133,2,0,0,0,0,0,0,0,66,17,4,48,0,0
2013,1010,LEIRIA,MARINHA GRANDE,34,,,,,0.2,0.2,2.8,3.1,33,1,0,0,0,0,0,0,0,15,4,0,15,0,0
2013,1011,LEIRIA,NAZARÉ,14,,,,,0.5,0.6,1.0,2.1,14,0,0,0,0,0,0,0,0,7,0,0,7,0,0
2013,1012,LEIRIA,ÓBIDOS,38,,,,,2.1,3.5,2.1,7.7,34,4,0,0,0,0,0,0,0,15,0,0,23,0,0
2013,1013,LEIRIA,PEDRÓGÃO GRANDE,29,,,,,29.6,11.7,0.0,41.4,24,4,0,1,0,0,0,0,0,4,15,7,3,0,0
2013,1014,LEIRIA,PENICHE,51,,,,,0.0,0.0,5.5,5.6,48,3,0,0,0,0,0,0,0,30,0,0,21,0,0
2013,1015,LEIRIA,POMBAL,87,,,,,66.6,1510.3,3.0,1579.9,77,8,0,0,1,0,0,1,0,16,39,8,24,0,1
2013,1016,LEIRIA,PORTO DE MÓS,50,,,,,19.6,191.1,10.3,220.9,44,2,0,3,0,1,0,0,0,29,1,2,18,0,0
2013,1101,LISBOA,ALENQUER,117,,,,,73.5,262.3,7.7,343.4,90,25,1,0,0,1,0,0,0,4,2,1,92,18,0
2013,1102,LISBOA,ARRUDA DOS VINHOS,67,,,,,5.7,46.3,6.1,58.1,53,13,0,1,0,0,0,0,0,1,0,0,15,51,0
2013,1103,LISBOA,AZAMBUJA,93,,,,,0.8,15.7,34.0,50.5,79,13,1,0,0,0,0,0,0,1,1,0,82,9,0
2013,1104,LISBOA,CADAVAL,41,,,,,6.9,12.1,3.4,22.4,30,11,0,0,0,0,0,0,0,0,0,0,36,5,0
2013,1105,LISBOA,CASCAIS,73,,,,,0.1,77.8,0.2,78.1,70,2,0,0,1,0,0,0,0,1,0,0,63,9,0
2013,1106,LISBOA,LISBOA,125,,,,,0.0,12.0,4.6,16.6,116,9,0,0,0,0,0,0,0,0,0,0,2,123,0
2013,1107,LISBOA,LOURES,135,,,,,1.0,39.5,10.6,51.1,113,22,0,0,0,0,0,0,0,6,1,0,9,119,0
2013,1108,LISBOA,LOURINHÃ,59,,,,,2.9,8.0,11.0,21.9,47,12,0,0,0,0,0,0,0,7,0,1,19,32,0
2013,1109,LISBOA,MAFRA,118,,,,,10.3,20.0,1.6,32.0,111,7,0,0,0,0,0,0,0,5,1,2,99,11,0
2013,1110,LISBOA,OEIRAS,76,,,,,0.0,2.9,2.7,5.6,73,3,0,0,0,0,0,0,0,9,0,0,58,9,0
2013,1111,LISBOA,SINTRA,279,,,,,5.4,81.1,23.5,110.1,247,30,2,0,0,0,0,0,0,4,0,0,226,49,0
2013,1112,LISBOA,SOBRAL DE MONTE AGRAÇO,41,,,,,8.6,3.5,3.9,16.0,36,5,0,0,0,0,0,0,0,3,0,1,19,18,0
2013,1113,LISBOA,TORRES VEDRAS,200,,,,,10.8,61.1,4.2,76.2,173,26,1,0,0,0,0,0,0,15,1,0,91,93,0
2013,1114,LISBOA,VILA FRANCA DE XIRA,81,,,,,1.0,17.7,2.4,21.2,71,10,0,0,0,0,0,0,0,2,0,0,2,77,0
2013,1115,LISBOA,AMADORA,64,,,,,1.6,4.8,0.8,7.2,62,2,0,0,0,0,0,0,0,0,0,0,55,9,0
2013,1116,LISBOA,ODIVELAS,157,,,,,3.5,37.3,7.4,48.3,141,16,0,0,0,0,0,0,0,0,0,0,18,139,0
2013,1201,PORTALEGRE,ALTER DO CHÃO,9,,,,,1.8,0.2,82.2,84.2,4,4,0,0,1,0,0,0,0,4,2,0,3,0,0
2013,1202,PORTALEGRE,ARRONCHES,8,,,,,13.6,0.0,84.9,98.5,4,1,2,0,1,0,0,0,0,8,0,0,0,0,0
2013,1203,PORTALEGRE,AVIS,12,,,,,0.4,1.9,6.2,8.6,9,3,0,0,0,0,0,0,0,6,2,0,4,0,0
2013,1204,PORTALEGRE,CAMPO MAIOR,31,,,,,5.0,0.0,43.7,48.7,27,2,1,1,0,0,0,0,0,16,0,0,14,1,0
2013,1205,PORTALEGRE,CASTELO DE VIDE,6,,,,,0.0,0.7,1.7,2.5,5,1,0,0,0,0,0,0,0,3,1,0,2,0,0
2013,1206,PORTALEGRE,CRATO,7,,,,,356.1,13.6,401.9,771.6,5,0,0,0,0,1,1,0,0,3,3,0,1,0,0
2013,1207,PORTALEGRE,ELVAS,67,,,,,58.5,1.9,118.0,178.4,51,13,2,0,0,1,0,0,0,19,3,0,33,12,0
2013,1208,PORTALEGRE,FRONTEIRA,11,,,,,52.6,0.3,80.6,133.5,9,1,0,0,0,1,0,0,0,7,1,0,3,0,0
2013,1209,PORTALEGRE,GAVIÃO,16,,,,,8.6,0.1,0.2,8.8,11,5,0,0,0,0,0,0,0,6,6,0,3,1,0
2013,1210,PORTALEGRE,MARVÃO,10,,,,,0.1,0.1,3.4,3.5,9,1,0,0,0,0,0,0,0,6,1,0,3,0,0
2013,1211,PORTALEGRE,MONFORTE,5,,,,,3.5,0.0,2.1,5.6,4,1,0,0,0,0,0,0,0,4,0,0,1,0,0
2013,1212,PORTALEGRE,NISA,26,,,,,90.9,74.7,13.0,178.6,22,2,1,0,0,1,0,0,0,10,5,0,7,4,0
2013,1213,PORTALEGRE,PONTE DE SOR,32,,,,,102.9,0.1,0.5,103.6,30,1,0,0,1,0,0,0,0,14,9,0,9,0,0
2013,1214,PORTALEGRE,PORTALEGRE,12,,,,,0.2,0.4,2.0,2.6,12,0,0,0,0,0,0,0,0,5,1,0,4,2,0
2013,1215,PORTALEGRE,SOUSEL,4,,,,,0.0,0.0,0.9,0.9,4,0,0,0,0,0,0,0,0,1,0,0,3,0,0
2013,1301,PORTO,AMARANTE,562,,,,,1239.8,2362.8,31.8,3634.5,421,117,6,5,7,4,1,1,2,33,225,147,152,3,4
2013,1302,PORTO,BAIÃO,220,,,,,67.2,1201.5,8.9,1277.6,167,45,3,2,0,2,1,0,0,3,32,42,141,2,3
2013,1303,PORTO,FELGUEIRAS,402,,,,,215.5,86.0,1.8,303.2,357,43,0,1,0,1,0,0,0,10,0,44,29,319,0
2013,1304,PORTO,GONDOMAR,500,,,,,706.2,42.1,0.3,748.6,465,28,4,1,1,1,0,0,0,1,0,0,9,490,1
2013,1305,PORTO,LOUSADA,348,,,,,145.0,188.5,2.0,335.5,308,30,7,3,0,0,0,0,0,1,2,6,25,314,0
2013,1306,PORTO,MAIA,251,,,,,84.9,24.8,0.8,110.5,226,23,1,1,0,0,0,0,0,22,1,83,5,140,0
2013,1307,PORTO,MARCO DE CANAVESES,446,,,,,550.3,2472.1,35.8,3058.2,356,67,6,7,4,5,1,0,0,12,195,59,176,4,3
2013,1308,PORTO,MATOSINHOS,96,,,,,11.2,8.5,0.0,19.7,89,7,0,0,0,0,0,0,0,2,0,32,0,62,0
2013,1309,PORTO,PAÇOS DE FERREIRA,400,,,,,323.9,392.7,0.9,717.4,382,10,1,2,1,4,0,0,0,4,3,26,10,357,2
2013,1310,PORTO,PAREDES,808,,,,,879.6,392.0,3.1,1274.7,743,54,3,5,2,0,1,0,0,779,0,0,0,29,1
2013,1311,PORTO,PENAFIEL,670,,,,,306.3,685.3,3.8,995.5,581,69,9,8,1,2,0,0,0,654,0,0,0,16,1
2013,1312,PORTO,PORTO,1,,,,,0.0,1.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2013,1313,PORTO,PÓVOA DE VARZIM,124,,,,,24.0,5.9,1.1,31.0,115,9,0,0,0,0,0,0,0,1,0,59,1,63,0
2013,1314,PORTO,SANTO TIRSO,443,,,,,1113.6,148.3,7.9,1269.7,378,50,5,5,1,4,0,0,0,0,7,0,9,427,0
2013,1315,PORTO,VALONGO,181,,,,,38.3,66.2,0.0,104.5,166,13,1,1,0,0,0,0,0,2,1,0,1,177,0
2013,1316,PORTO,VILA DO CONDE,210,,,,,82.4,17.3,0.0,99.8,199,9,0,2,0,0,0,0,0,13,1,85,10,101,0
2013,1317,PORTO,VILA NOVA DE GAIA,477,,,,,28.2,15.2,0.5,43.9,469,8,0,0,0,0,0,0,0,5,0,2,64,406,0
2013,1318,PORTO,TROFA,92,,,,,107.6,52.8,0.2,160.7,78,10,2,1,1,0,0,0,0,0,0,0,4,88,0
2013,1401,SANTARÉM,ABRANTES,62,,,,,6.8,6.5,18.5,31.7,57,5,0,0,0,0,0,0,1,15,45,0,1,0,0
2013,1402,SANTARÉM,ALCANENA,25,,,,,0.0,0.2,3.3,3.6,25,0,0,0,0,0,0,0,0,7,10,0,8,0,0
2013,1403,SANTARÉM,ALMEIRIM,30,,,,,0.0,1.4,11.8,13.2,29,1,0,0,0,0,0,0,0,7,0,0,23,0,0
2013,1404,SANTARÉM,ALPIARÇA,19,,,,,0.2,0.1,1.9,2.2,19,0,0,0,0,0,0,0,0,1,1,0,17,0,0
2013,1405,SANTARÉM,BENAVENTE,53,,,,,124.4,7.9,11.4,143.7,48,4,0,0,0,1,0,0,0,44,3,0,6,0,0
2013,1406,SANTARÉM,CARTAXO,32,,,,,4.6,3.1,5.2,12.9,27,5,0,0,0,0,0,0,0,7,0,1,24,0,0
2013,1407,SANTARÉM,CHAMUSCA,48,,,,,36.1,27.9,3.1,67.1,43,3,0,2,0,0,0,0,0,12,34,1,1,0,0
2013,1408,SANTARÉM,CONSTÂNCIA,9,,,,,19.8,2.1,0.6,22.5,7,1,0,1,0,0,0,0,1,2,6,0,0,0,0
2013,1409,SANTARÉM,CORUCHE,49,,,,,180.6,5.8,16.1,202.4,40,8,0,0,0,1,0,0,0,35,2,3,9,0,0
2013,1410,SANTARÉM,ENTRONCAMENTO,11,,,,,0.6,0.1,0.4,1.0,11,0,0,0,0,0,0,0,0,2,5,0,4,0,0
2013,1411,SANTARÉM,FERREIRA DO ZÊZERE,11,,,,,0.3,0.6,0.2,1.1,11,0,0,0,0,0,0,0,1,3,7,0,0,0,0
2013,1412,SANTARÉM,GOLEGÃ,5,,,,,0.0,0.0,1.0,1.0,5,0,0,0,0,0,0,0,0,1,0,0,4,0,0
2013,1413,SANTARÉM,MAÇÃO,15,,,,,56.6,4.7,1.5,62.8,14,0,0,0,1,0,0,0,0,7,8,0,0,0,0
2013,1414,SANTARÉM,RIO MAIOR,40,,,,,4.7,8.7,4.8,18.2,35,5,0,0,0,0,0,0,0,6,14,0,20,0,0
2013,1415,SANTARÉM,SALVATERRA DE MAGOS,30,,,,,5.3,0.3,4.6,10.2,28,2,0,0,0,0,0,0,0,11,10,0,9,0,0
2013,1416,SANTARÉM,SANTARÉM,136,,,,,14.9,17.4,28.7,61.0,120,15,1,0,0,0,0,0,0,30,24,1,81,0,0
2013,1417,SANTARÉM,SARDOAL,9,,,,,0.0,0.1,0.4,0.5,9,0,0,0,0,0,0,0,0,4,5,0,0,0,0
2013,1418,SANTARÉM,TOMAR,104,,,,,2.9,17.2,31.1,51.2,92,12,0,0,0,0,0,0,0,44,56,3,1,0,0
2013,1419,SANTARÉM,TORRES NOVAS,65,,,,,0.2,24.3,12.2,36.6,57,7,1,0,0,0,0,0,0,24,31,0,10,0,0
2013,1420,SANTARÉM,VILA NOVA DA BARQUINHA,18,,,,,24.0,14.3,1.5,39.7,17,0,0,1,0,0,0,0,0,5,6,0,7,0,0
2013,1421,SANTARÉM,OURÉM,57,,,,,1.5,7.9,2.9,12.3,54,3,0,0,0,0,0,0,0,26,28,1,1,1,0
2013,1501,SETÚBAL,ALCÁCER DO SAL,14,,,,,0.0,0.9,1.0,1.9,14,0,0,0,0,0,0,0,0,1,0,0,13,0,0
2013,1502,SETÚBAL,ALCOCHETE,26,,,,,0.0,2.7,3.0,5.6,24,2,0,0,0,0,0,0,0,9,0,0,16,1,0
2013,1503,SETÚBAL,ALMADA,100,,,,,0.2,7.2,0.6,7.9,99,1,0,0,0,0,0,0,0,22,0,3,54,21,0
2013,1504,SETÚBAL,BARREIRO,58,,,,,0.4,3.8,1.1,5.3,57,1,0,0,0,0,0,0,0,1,1,0,55,1,1
2013,1505,SETÚBAL,GRÂNDOLA,30,,,,,90.7,73.9,18.4,182.9,23,6,0,0,0,1,0,0,0,10,0,0,19,1,1
2013,1506,SETÚBAL,MOITA,108,,,,,4.7,4.1,2.3,11.2,104,4,0,0,0,0,0,0,0,1,1,2,99,5,0
2013,1507,SETÚBAL,MONTIJO,100,,,,,1.0,12.2,7.4,20.6,93,7,0,0,0,0,0,0,0,17,14,3,61,5,0
2013,1508,SETÚBAL,PALMELA,152,,,,,81.4,33.9,33.1,148.4,133,17,1,0,1,0,0,0,0,20,5,4,49,74,0
2013,1509,SETÚBAL,SANTIAGO DO CACÉM,40,,,,,28.3,2.1,29.4,59.8,31,7,2,0,0,0,0,0,0,20,1,0,19,0,0
2013,1510,SETÚBAL,SEIXAL,109,,,,,4.0,8.9,0.6,13.5,106,3,0,0,0,0,0,0,0,38,0,0,43,28,0
2013,1511,SETÚBAL,SESIMBRA,46,,,,,0.1,3.9,0.1,4.2,45,1,0,0,0,0,0,0,0,2,0,1,9,34,0
2013,1512,SETÚBAL,SETÚBAL,88,,,,,19.1,76.4,12.4,107.9,84,3,0,0,1,0,0,0,0,4,0,2,20,62,0
2013,1513,SETÚBAL,SINES,26,,,,,9.6,10.2,4.9,24.7,22,3,1,0,0,0,0,0,0,12,0,0,14,0,0
2013,1601,VIANA DO CASTELO,ARCOS DE VALDEVEZ,291,,,,,827.0,2182.3,0.0,3009.3,174,99,7,2,0,8,1,0,0,87,180,24,0,0,5
2013,1602,VIANA DO CASTELO,CAMINHA,139,,,,,623.9,697.6,0.4,1321.9,122,11,1,2,0,2,1,0,0,25,73,41,0,0,3
2013,1603,VIANA DO CASTELO,MELGAÇO,68,,,,,203.0,1150.2,0.1,1353.4,44,17,1,2,2,1,1,0,0,30,3,34,0,1,1
2013,1604,VIANA DO CASTELO,MONÇÃO,174,,,,,334.9,881.8,0.2,1216.9,124,39,3,3,2,2,1,0,0,77,20,76,1,0,1
2013,1605,VIANA DO CASTELO,PAREDES DE COURA,104,,,,,39.3,125.8,0.1,165.2,72,28,2,2,0,0,0,0,0,13,59,30,2,0,0
2013,1606,VIANA DO CASTELO,PONTE DA BARCA,233,,,,,86.0,628.8,0.0,714.8,166,56,3,6,0,2,0,0,0,46,133,54,0,0,1
2013,1607,VIANA DO CASTELO,PONTE DE LIMA,364,,,,,469.7,1112.1,0.2,1582.0,271,81,5,2,2,2,1,0,0,136,135,62,30,1,2
2013,1608,VIANA DO CASTELO,VALENÇA,195,,,,,165.0,465.8,0.6,631.3,130,51,4,9,0,1,0,0,0,81,38,74,2,0,1
2013,1609,VIANA DO CASTELO,VIANA DO CASTELO,239,,,,,552.8,1437.5,2.1,1992.4,211,20,1,4,1,0,1,1,0,96,98,43,1,1,2
2013,1610,VIANA DO CASTELO,VILA NOVA DE CERVEIRA,75,,,,,46.1,229.1,0.0,275.2,63,10,0,1,0,1,0,0,0,41,15,17,1,1,1
2013,1701,VILA REAL,ALIJÓ,71,,,,,87.9,407.2,0.0,495.1,52,15,0,2,0,2,0,0,0,12,22,3,7,27,0
2013,1702,VILA REAL,BOTICAS,110,,,,,1875.9,2356.0,13.0,4245.0,64,32,3,2,0,6,3,0,0,21,16,12,0,61,2
2013,1703,VILA REAL,CHAVES,191,,,,,1725.5,984.6,163.6,2873.6,123,62,3,0,0,0,2,1,0,39,22,13,2,115,1
2013,1704,VILA REAL,MESÃO FRIO,19,,,,,0.0,4.7,0.0,4.8,17,2,0,0,0,0,0,0,0,4,8,3,1,3,0
2013,1705,VILA REAL,MONDIM DE BASTO,28,,,,,2213.9,986.2,35.5,3235.6,17,7,0,2,0,1,0,1,0,9,5,11,0,3,0
2013,1706,VILA REAL,MONTALEGRE,239,,,,,161.4,508.8,4.0,674.3,110,120,4,3,2,0,0,0,0,123,12,52,1,51,0
2013,1707,VILA REAL,MURÇA,46,,,,,172.4,28.4,5.0,205.8,39,5,0,1,0,1,0,0,0,9,14,15,2,6,1
2013,1708,VILA REAL,PESO DA RÉGUA,45,,,,,3.2,781.8,0.2,785.1,38,6,0,0,0,0,1,0,2,12,9,3,4,15,1
2013,1709,VILA REAL,RIBEIRA DE PENA,78,,,,,308.8,399.2,0.5,708.5,54,19,2,1,1,1,0,0,1,13,33,22,0,9,0
